rating_id,title_id,user_id,rating,rating_date
10890,t0266,u01890,2,2017-11-12
10891,t0266,u04095,1,2020-07-25
10892,t0266,u02848,3,2022-08-21
10893,t0266,u04732,3,2017-10-14
10894,t0266,u05910,4,2019-08-31
10895,t0266,u03202,5,2021-08-02
10896,t0266,u03847,2,2024-04-18
10897,t0266,u01675,3,2024-04-08
10898,t0266,u05170,2,2018-02-16
10899,t0266,u03740,4,2017-06-24
10900,t0266,u06568,4,2017-10-30
10901,t0266,u02298,3,2022-04-19
10902,t0266,u06635,3,2021-04-28
10903,t0266,u06899,4,2017-08-31
10904,t0266,u07176,1,2019-01-16
10905,t0266,u04647,3,2024-06-08
10906,t0266,u07820,2,2024-01-22
10907,t0266,u01122,4,2018-08-07
10908,t0266,u05960,3,2023-01-19
10909,t0266,u02375,4,2016-12-07
10910,t0266,u02817,3,2023-09-26
10911,t0266,u00204,3,2021-03-04
10912,t0266,u04008,3,2023-11-18
10913,t0266,u06743,2,2019-02-19
10914,t0266,u06122,2,2018-12-30
10915,t0266,u02365,4,2016-11-02
10916,t0266,u00692,4,2019-11-05
10917,t0266,u06281,2,2024-06-14
10918,t0266,u06841,3,2024-02-17
10919,t0266,u04172,2,2017-11-10
10920,t0266,u07842,4,2020-07-03
10921,t0266,u06415,3,2019-01-16
10922,t0266,u02584,3,2021-10-05
10923,t0266,u02539,3,2023-04-10
10924,t0266,u02458,4,2018-12-11
10925,t0266,u07855,4,2022-11-06
10926,t0266,u06271,3,2022-10-22
10927,t0266,u04061,2,2021-09-28
10928,t0266,u07279,4,2022-04-17
10929,t0266,u03142,3,2022-08-12
10930,t0266,u07003,3,2019-11-26
10931,t0266,u00570,1,2018-05-30
10932,t0266,u01326,3,2019-10-05
10933,t0266,u00429,4,2021-07-20
10934,t0266,u07197,4,2018-03-09
10935,t0266,u03859,2,2021-05-25
10936,t0266,u07999,4,2021-07-07
10937,t0266,u00087,3,2021-08-30
10938,t0266,u05313,3,2017-05-01
10939,t0266,u01979,3,2016-08-30
10940,t0266,u01218,3,2016-12-27
10941,t0266,u00054,3,2017-01-24
10942,t0266,u05193,4,2020-05-29
10943,t0266,u06261,2,2023-06-06
10944,t0266,u06696,3,2017-02-03
10945,t0266,u00498,3,2016-10-27
10946,t0266,u03505,3,2018-10-17
10947,t0266,u03415,2,2023-06-08
10948,t0266,u05515,3,2017-11-29
10949,t0266,u03646,3,2024-04-06
10950,t0266,u05500,4,2018-06-26
10951,t0267,u04306,4,2023-11-25
10952,t0267,u04375,4,2023-01-19
10953,t0267,u02087,3,2023-04-30
10954,t0267,u03374,5,2023-05-17
10955,t0267,u02841,3,2023-03-24
10956,t0267,u04921,5,2023-03-19
10957,t0267,u07756,2,2024-01-03
10958,t0267,u00300,3,2023-11-16
10959,t0267,u07667,4,2023-10-16
10960,t0267,u04227,3,2023-10-18
10961,t0267,u04108,5,2023-08-18
10962,t0267,u00071,4,2023-06-26
10963,t0267,u02602,5,2024-04-07
10964,t0267,u00791,4,2022-09-08
10965,t0267,u01672,4,2023-08-02
10966,t0268,u05294,5,2022-10-20
10967,t0268,u07146,4,2023-03-15
10968,t0268,u04256,5,2023-02-09
10969,t0268,u03973,5,2022-12-31
10970,t0268,u00122,5,2021-10-21
10971,t0268,u02300,5,2022-03-15
10972,t0268,u06628,5,2021-07-05
10973,t0268,u01699,5,2022-10-05
10974,t0268,u05685,5,2023-04-14
10975,t0268,u05561,5,2021-06-29
10976,t0268,u06066,3,2023-04-16
10977,t0268,u07606,5,2024-06-21
10978,t0268,u06469,5,2024-02-03
10979,t0268,u03860,5,2022-05-15
10980,t0268,u06373,4,2021-07-26
10981,t0269,u05619,4,2023-04-05
10982,t0269,u07303,3,2019-10-15
10983,t0269,u05057,5,2023-02-25
10984,t0269,u06846,5,2023-07-24
10985,t0269,u01552,4,2020-08-07
10986,t0269,u03640,5,2020-12-15
10987,t0269,u03690,5,2023-08-06
10988,t0269,u07463,5,2017-07-23
10989,t0269,u04049,5,2021-02-25
10990,t0269,u04016,5,2020-10-16
10991,t0269,u04736,5,2023-08-01
10992,t0269,u07826,5,2017-02-11
10993,t0269,u00568,4,2021-09-03
10994,t0269,u01093,4,2018-09-11
10995,t0269,u03159,3,2019-02-18
10996,t0270,u02389,3,2018-08-12
10997,t0270,u03445,3,2018-01-21
10998,t0270,u04417,4,2021-08-22
10999,t0270,u02181,2,2019-08-31
11000,t0270,u06032,4,2022-09-12
11001,t0270,u06473,1,2016-10-27
11002,t0270,u04535,2,2020-04-18
11003,t0270,u06508,3,2023-03-26
11004,t0270,u07562,2,2021-06-18
11005,t0270,u07126,2,2017-10-20
11006,t0270,u01977,1,2017-02-23
11007,t0270,u00449,3,2021-06-28
11008,t0270,u00432,3,2017-08-30
11009,t0270,u01324,2,2018-08-14
11010,t0270,u00540,2,2018-10-29
11011,t0270,u02339,2,2020-10-19
11012,t0270,u01203,2,2023-05-08
11013,t0270,u07675,2,2021-05-11
11014,t0270,u00956,2,2022-12-22
11015,t0270,u05925,2,2022-03-20
11016,t0270,u01927,2,2024-01-20
11017,t0270,u02519,3,2016-07-22
11018,t0270,u06667,3,2021-07-25
11019,t0270,u06891,2,2021-01-16
11020,t0270,u01588,3,2022-01-17
11021,t0270,u05066,2,2023-03-15
11022,t0270,u02085,2,2019-02-03
11023,t0270,u04026,2,2019-01-27
11024,t0270,u00243,3,2020-10-14
11025,t0270,u05153,3,2019-02-25
11026,t0270,u04876,3,2022-07-27
11027,t0270,u01427,2,2015-12-28
11028,t0270,u03724,4,2018-01-07
11029,t0270,u02687,1,2018-09-18
11030,t0270,u07595,4,2024-01-15
11031,t0270,u03731,4,2021-06-23
11032,t0270,u02672,2,2016-02-18
11033,t0270,u03268,2,2019-03-05
11034,t0270,u00329,3,2020-11-19
11035,t0270,u01196,3,2020-11-24
11036,t0271,u00173,5,2023-06-02
11037,t0271,u07721,3,2022-06-05
11038,t0271,u03107,5,2023-09-05
11039,t0271,u06003,5,2022-01-27
11040,t0271,u05975,5,2023-10-31
11041,t0271,u01704,5,2023-07-29
11042,t0271,u00901,4,2022-03-26
11043,t0271,u03936,4,2022-12-25
11044,t0271,u03433,3,2023-11-15
11045,t0271,u01997,3,2023-09-16
11046,t0271,u03997,5,2024-04-04
11047,t0271,u03149,5,2021-11-25
11048,t0271,u00296,5,2022-07-17
11049,t0271,u01928,5,2022-04-13
11050,t0271,u07316,4,2022-12-23
11051,t0272,u00783,3,2024-01-08
11052,t0272,u00556,5,2023-06-19
11053,t0272,u04252,4,2023-07-24
11054,t0272,u05965,2,2023-10-25
11055,t0272,u07422,4,2023-05-16
11056,t0272,u01207,2,2023-03-15
11057,t0272,u04661,5,2023-10-13
11058,t0272,u03809,3,2023-05-21
11059,t0272,u05638,1,2023-07-06
11060,t0272,u00202,4,2024-06-13
11061,t0272,u04056,3,2024-01-18
11062,t0272,u04243,4,2023-09-02
11063,t0272,u04381,3,2023-03-15
11064,t0272,u00309,4,2024-03-01
11065,t0272,u03419,3,2023-12-09
11066,t0272,u04642,2,2023-10-22
11067,t0272,u06677,5,2023-11-22
11068,t0272,u01294,2,2023-12-27
11069,t0272,u06892,2,2023-08-17
11070,t0272,u03168,2,2023-10-26
11071,t0272,u03850,4,2024-01-06
11072,t0272,u04084,5,2024-01-21
11073,t0272,u05591,4,2023-06-14
11074,t0272,u01036,3,2023-05-16
11075,t0272,u02455,4,2023-11-11
11076,t0272,u05942,1,2023-03-06
11077,t0272,u03484,3,2024-05-29
11078,t0272,u01782,4,2023-12-16
11079,t0272,u06661,3,2023-09-08
11080,t0272,u06927,2,2023-08-06
11081,t0272,u07290,3,2024-01-15
11082,t0272,u06818,4,2023-02-15
11083,t0272,u00898,4,2023-05-25
11084,t0272,u04178,3,2024-03-25
11085,t0272,u06351,4,2024-05-28
11086,t0272,u01246,4,2023-08-05
11087,t0272,u05522,3,2023-04-05
11088,t0272,u03627,4,2024-03-28
11089,t0272,u05342,3,2023-11-11
11090,t0272,u06545,2,2024-02-06
11091,t0273,u02723,2,2017-09-17
11092,t0273,u05655,3,2020-12-30
11093,t0273,u04612,2,2017-01-24
11094,t0273,u06218,3,2017-10-11
11095,t0273,u07044,2,2020-01-12
11096,t0273,u06476,4,2016-11-29
11097,t0273,u01357,1,2023-11-25
11098,t0273,u05241,2,2021-04-22
11099,t0273,u06694,3,2022-10-02
11100,t0273,u02476,3,2018-08-11
11101,t0273,u00328,3,2020-08-07
11102,t0273,u04628,1,2024-06-09
11103,t0273,u05830,2,2017-02-01
11104,t0273,u02115,2,2024-01-17
11105,t0273,u04748,4,2020-12-16
11106,t0273,u06335,2,2023-01-01
11107,t0273,u06083,1,2021-02-20
11108,t0273,u01803,1,2023-04-03
11109,t0273,u07371,3,2019-05-25
11110,t0273,u07025,4,2019-08-15
11111,t0273,u04485,2,2018-10-27
11112,t0273,u00950,2,2023-05-14
11113,t0273,u05912,2,2021-09-23
11114,t0273,u02596,3,2019-02-27
11115,t0273,u00868,1,2023-09-03
11116,t0273,u01697,3,2018-07-26
11117,t0273,u05815,3,2022-05-14
11118,t0273,u05700,3,2022-03-05
11119,t0273,u06579,3,2020-11-02
11120,t0273,u05027,1,2017-06-20
11121,t0273,u01914,2,2018-07-28
11122,t0273,u04970,1,2024-04-10
11123,t0273,u05997,2,2023-12-11
11124,t0273,u02570,2,2022-11-01
11125,t0273,u02126,3,2023-03-20
11126,t0273,u06249,4,2022-12-25
11127,t0273,u03633,1,2017-03-28
11128,t0273,u06814,3,2020-09-12
11129,t0273,u06418,2,2022-11-04
11130,t0273,u07190,2,2023-12-26
11131,t0274,u03233,4,2019-12-04
11132,t0274,u03520,3,2021-01-25
11133,t0274,u00826,5,2019-09-23
11134,t0274,u01112,5,2024-06-09
11135,t0274,u01526,3,2024-01-14
11136,t0275,u03624,4,2022-11-10
11137,t0275,u03949,4,2023-02-04
11138,t0275,u03967,4,2024-01-11
11139,t0275,u03243,4,2022-12-10
11140,t0275,u00748,2,2021-11-05
11141,t0275,u07111,1,2023-06-27
11142,t0275,u06253,4,2023-08-05
11143,t0275,u07552,3,2022-02-04
11144,t0275,u05610,4,2024-02-07
11145,t0275,u06328,3,2023-10-24
11146,t0275,u02991,2,2023-05-09
11147,t0275,u06366,4,2023-03-27
11148,t0275,u03885,4,2023-11-30
11149,t0275,u00842,3,2023-02-22
11150,t0275,u05473,3,2023-10-15
11151,t0275,u03359,4,2023-04-21
11152,t0275,u02314,3,2023-04-05
11153,t0275,u01870,2,2022-08-13
11154,t0275,u02258,3,2024-06-20
11155,t0275,u00698,3,2024-06-26
11156,t0275,u05369,3,2021-11-24
11157,t0275,u07299,4,2023-09-19
11158,t0275,u02082,3,2024-04-30
11159,t0275,u06735,4,2023-10-27
11160,t0275,u04794,2,2021-12-09
11161,t0275,u02064,3,2023-02-03
11162,t0275,u00530,2,2023-12-23
11163,t0275,u01152,3,2022-10-02
11164,t0275,u05639,4,2022-10-06
11165,t0275,u03185,4,2024-02-22
11166,t0275,u00878,2,2023-10-25
11167,t0275,u05339,3,2023-12-20
11168,t0275,u07456,3,2022-02-14
11169,t0275,u03570,3,2022-12-09
11170,t0275,u06516,2,2021-11-18
11171,t0275,u03766,3,2023-08-31
11172,t0275,u02170,2,2022-04-05
11173,t0275,u04065,2,2022-09-01
11174,t0275,u06333,3,2022-05-08
11175,t0275,u04773,3,2022-02-18
11176,t0276,u03204,3,2021-08-10
11177,t0276,u07880,2,2020-01-22
11178,t0276,u03385,2,2021-09-16
11179,t0276,u03334,4,2019-09-11
11180,t0276,u07391,3,2023-05-31
11181,t0276,u05663,2,2021-05-13
11182,t0276,u04412,2,2024-02-20
11183,t0276,u06003,2,2022-09-01
11184,t0276,u03019,2,2020-12-05
11185,t0276,u03122,3,2023-06-08
11186,t0276,u05182,2,2023-11-11
11187,t0276,u05528,4,2022-12-10
11188,t0276,u06449,3,2024-05-10
11189,t0276,u05656,2,2022-07-23
11190,t0276,u02115,2,2019-05-29
11191,t0276,u01916,3,2020-04-26
11192,t0276,u06055,3,2022-05-30
11193,t0276,u02599,4,2019-05-21
11194,t0276,u05284,3,2022-03-26
11195,t0276,u01976,2,2019-09-12
11196,t0276,u04056,4,2021-07-24
11197,t0276,u04800,3,2020-09-14
11198,t0276,u05278,3,2019-02-01
11199,t0276,u04688,3,2024-05-07
11200,t0276,u06364,4,2024-01-19
11201,t0276,u05094,2,2021-12-27
11202,t0276,u07989,3,2023-05-29
11203,t0276,u06276,2,2022-02-07
11204,t0276,u02611,2,2021-08-19
11205,t0276,u06460,3,2020-01-10
11206,t0276,u07258,2,2023-02-11
11207,t0276,u05935,3,2019-05-17
11208,t0276,u04417,3,2019-08-19
11209,t0276,u07322,2,2023-05-11
11210,t0276,u01169,3,2019-03-01
11211,t0276,u06406,2,2020-10-30
11212,t0276,u05525,3,2019-10-09
11213,t0276,u00565,1,2024-06-26
11214,t0276,u04674,1,2021-03-06
11215,t0276,u02236,2,2021-04-18
11216,t0277,u07227,5,2019-07-17
11217,t0277,u06723,3,2018-12-31
11218,t0277,u00628,5,2022-01-24
11219,t0277,u00355,3,2019-10-19
11220,t0277,u07236,4,2022-12-17
11221,t0277,u05889,4,2022-04-11
11222,t0277,u07642,3,2023-12-05
11223,t0277,u04864,5,2021-10-30
11224,t0277,u02749,5,2020-11-30
11225,t0277,u01605,4,2023-02-08
11226,t0277,u02720,4,2020-05-28
11227,t0277,u00547,4,2020-06-15
11228,t0277,u00042,3,2019-12-18
11229,t0277,u03230,4,2023-09-11
11230,t0277,u00711,4,2023-07-23
11231,t0278,u06790,5,2019-04-14
11232,t0278,u04314,4,2024-06-25
11233,t0278,u07867,5,2022-07-08
11234,t0278,u03393,5,2021-12-08
11235,t0278,u04663,5,2019-04-21
11236,t0278,u07140,5,2021-12-04
11237,t0278,u03617,4,2019-08-27
11238,t0278,u03715,4,2020-04-19
11239,t0278,u00036,4,2019-07-11
11240,t0278,u01822,5,2020-04-10
11241,t0278,u03238,5,2023-12-14
11242,t0278,u00324,5,2023-09-04
11243,t0278,u03125,5,2023-02-03
11244,t0278,u02930,5,2020-08-27
11245,t0278,u05767,5,2021-09-21
11246,t0278,u05169,3,2020-12-29
11247,t0278,u07897,4,2023-11-12
11248,t0278,u00379,4,2020-05-25
11249,t0278,u01164,5,2021-01-06
11250,t0278,u04197,5,2020-11-29
11251,t0278,u03962,5,2021-04-27
11252,t0278,u01286,4,2020-03-05
11253,t0278,u05118,5,2022-10-06
11254,t0278,u01376,5,2020-10-14
11255,t0278,u00237,4,2024-01-04
11256,t0278,u03002,5,2020-11-30
11257,t0278,u07021,4,2021-09-14
11258,t0278,u04019,5,2023-07-07
11259,t0278,u06362,4,2024-05-17
11260,t0278,u05899,5,2023-11-29
11261,t0278,u00255,5,2021-04-12
11262,t0278,u05287,5,2021-08-04
11263,t0278,u06878,5,2020-06-20
11264,t0278,u02816,5,2020-07-14
11265,t0278,u07635,5,2021-03-21
11266,t0278,u03592,5,2019-08-26
11267,t0278,u07451,5,2020-11-10
11268,t0278,u01705,4,2019-04-26
11269,t0278,u00679,4,2021-02-11
11270,t0278,u01652,5,2020-01-22
11271,t0279,u02453,4,2021-06-26
11272,t0279,u03906,5,2017-10-14
11273,t0279,u07929,5,2018-02-02
11274,t0279,u00766,4,2017-02-16
11275,t0279,u07247,3,2018-11-30
11276,t0279,u02696,5,2021-02-23
11277,t0279,u00781,4,2018-05-19
11278,t0279,u05451,4,2019-02-26
11279,t0279,u06850,2,2021-11-28
11280,t0279,u03568,4,2022-04-14
11281,t0279,u01125,2,2020-03-21
11282,t0279,u06334,5,2021-01-06
11283,t0279,u01013,3,2023-01-29
11284,t0279,u05202,4,2021-09-06
11285,t0279,u04016,3,2015-05-10
11286,t0279,u02618,3,2015-02-18
11287,t0279,u00968,4,2016-11-27
11288,t0279,u05972,2,2015-09-20
11289,t0279,u05917,3,2023-09-20
11290,t0279,u07740,3,2020-03-01
11291,t0279,u02241,3,2022-04-14
11292,t0279,u01519,4,2017-09-24
11293,t0279,u06264,5,2019-05-13
11294,t0279,u01652,3,2021-05-31
11295,t0279,u02825,4,2017-10-30
11296,t0279,u05596,4,2016-12-18
11297,t0279,u03622,2,2024-06-04
11298,t0279,u05926,2,2021-11-12
11299,t0279,u02076,4,2015-06-22
11300,t0279,u05395,2,2016-06-21
11301,t0279,u04884,4,2022-06-30
11302,t0279,u00508,3,2019-11-04
11303,t0279,u03704,3,2019-02-19
11304,t0279,u05738,3,2018-01-17
11305,t0279,u06158,4,2018-12-17
11306,t0279,u04850,4,2019-12-19
11307,t0279,u01816,4,2017-09-06
11308,t0279,u06972,3,2017-12-15
11309,t0279,u03637,3,2023-03-18
11310,t0279,u07531,3,2016-08-19
11311,t0279,u00735,5,2019-11-12
11312,t0279,u03370,4,2024-01-27
11313,t0279,u03724,4,2019-10-24
11314,t0279,u00223,4,2020-03-03
11315,t0279,u00396,2,2017-01-23
11316,t0279,u06684,3,2021-03-24
11317,t0279,u04852,4,2016-10-31
11318,t0279,u06781,2,2019-11-17
11319,t0279,u00467,4,2019-01-06
11320,t0279,u00830,3,2019-01-15
11321,t0279,u00755,3,2022-11-03
11322,t0279,u01642,3,2020-05-04
11323,t0279,u03490,5,2021-04-20
11324,t0279,u02337,4,2021-05-25
11325,t0279,u04338,3,2015-12-21
11326,t0279,u04620,4,2015-09-21
11327,t0279,u01533,3,2024-01-27
11328,t0279,u01986,5,2020-02-28
11329,t0279,u01905,4,2017-08-21
11330,t0279,u03614,4,2021-08-25
11331,t0279,u03220,4,2024-05-21
11332,t0279,u07440,4,2022-03-19
11333,t0279,u04268,3,2020-08-11
11334,t0279,u06598,4,2024-05-14
11335,t0279,u07680,3,2019-09-20
11336,t0279,u05817,3,2023-04-13
11337,t0279,u07663,3,2020-02-05
11338,t0279,u05183,4,2016-02-08
11339,t0279,u03546,3,2019-02-24
11340,t0279,u00214,3,2021-01-08
11341,t0279,u04446,4,2022-06-02
11342,t0279,u01606,4,2020-10-10
11343,t0279,u04288,2,2016-05-16
11344,t0279,u05299,2,2016-06-08
11345,t0279,u00921,3,2020-04-10
11346,t0279,u05515,3,2016-04-14
11347,t0279,u01522,4,2015-08-12
11348,t0279,u02125,4,2016-07-08
11349,t0279,u05962,4,2018-01-14
11350,t0279,u04114,5,2019-11-15
11351,t0279,u04684,3,2015-05-30
11352,t0279,u02648,3,2018-10-19
11353,t0279,u01937,3,2022-07-16
11354,t0279,u02382,3,2019-05-27
11355,t0279,u03194,4,2019-07-24
11356,t0279,u03494,3,2024-03-30
11357,t0279,u00972,3,2017-05-03
11358,t0279,u04697,3,2021-10-08
11359,t0279,u06196,3,2019-02-08
11360,t0279,u07489,3,2017-04-21
11361,t0279,u02986,4,2018-12-14
11362,t0279,u02450,2,2017-12-20
11363,t0279,u06139,3,2015-03-27
11364,t0279,u05461,2,2018-11-06
11365,t0279,u01886,3,2016-01-14
11366,t0279,u01371,3,2022-03-27
11367,t0279,u05756,4,2023-07-04
11368,t0279,u00146,4,2019-11-04
11369,t0279,u03814,3,2021-11-11
11370,t0279,u01859,3,2015-06-05
11371,t0280,u01297,5,2022-05-16
11372,t0280,u05738,3,2020-08-11
11373,t0280,u05658,2,2021-03-19
11374,t0280,u03177,3,2023-01-18
11375,t0280,u05406,4,2023-11-18
11376,t0280,u04707,2,2021-08-02
11377,t0280,u04081,3,2023-03-11
11378,t0280,u07918,2,2024-01-02
11379,t0280,u06721,3,2023-10-13
11380,t0280,u00391,4,2019-12-13
11381,t0280,u04907,4,2019-12-07
11382,t0280,u00519,3,2023-01-25
11383,t0280,u04015,3,2022-07-22
11384,t0280,u04347,4,2023-05-13
11385,t0280,u07321,5,2024-02-20
11386,t0281,u06786,4,2018-05-13
11387,t0281,u01281,3,2020-09-17
11388,t0281,u00248,5,2018-06-05
11389,t0281,u06688,4,2021-02-10
11390,t0281,u02751,5,2023-09-18
11391,t0281,u07770,5,2018-11-27
11392,t0281,u06420,3,2023-09-28
11393,t0281,u06472,5,2017-09-21
11394,t0281,u07272,5,2017-05-11
11395,t0281,u02265,5,2019-06-14
11396,t0281,u02581,5,2020-12-26
11397,t0281,u00019,4,2018-05-21
11398,t0281,u00015,5,2021-01-29
11399,t0281,u05622,4,2021-03-04
11400,t0281,u03247,4,2023-12-28
11401,t0281,u06633,4,2024-03-16
11402,t0281,u07161,5,2021-08-22
11403,t0281,u07614,5,2020-09-13
11404,t0281,u01254,4,2020-08-29
11405,t0281,u02472,5,2019-06-27
11406,t0281,u05221,5,2020-12-29
11407,t0281,u06130,3,2020-08-27
11408,t0281,u01176,4,2017-06-13
11409,t0281,u02174,3,2020-04-05
11410,t0281,u07058,5,2024-06-02
11411,t0281,u06369,5,2024-01-15
11412,t0281,u07917,5,2022-02-15
11413,t0281,u03214,4,2022-11-19
11414,t0281,u06314,3,2022-11-10
11415,t0281,u01044,4,2023-12-28
11416,t0281,u06007,5,2021-02-16
11417,t0281,u06583,3,2021-04-30
11418,t0281,u06419,4,2017-10-24
11419,t0281,u06255,5,2017-07-04
11420,t0281,u06639,5,2023-12-08
11421,t0281,u00478,4,2021-11-30
11422,t0281,u00781,4,2021-05-28
11423,t0281,u02217,5,2020-07-02
11424,t0281,u01391,4,2021-03-06
11425,t0281,u07810,5,2018-05-22
11426,t0282,u05430,4,2023-05-08
11427,t0282,u02225,5,2021-04-21
11428,t0282,u06603,5,2019-10-01
11429,t0282,u07855,5,2019-12-18
11430,t0282,u07467,5,2019-01-21
11431,t0283,u07515,1,2024-04-18
11432,t0283,u06297,3,2024-01-16
11433,t0283,u04276,1,2023-10-20
11434,t0283,u01455,3,2024-05-24
11435,t0283,u06558,4,2024-02-25
11436,t0283,u04750,3,2024-05-22
11437,t0283,u04646,1,2023-12-03
11438,t0283,u07816,4,2024-05-08
11439,t0283,u05700,2,2024-01-26
11440,t0283,u06749,3,2024-06-27
11441,t0283,u00698,2,2024-05-10
11442,t0283,u03475,4,2023-10-24
11443,t0283,u04398,3,2023-10-10
11444,t0283,u02467,3,2023-11-19
11445,t0283,u05806,5,2024-03-21
11446,t0283,u01654,2,2024-05-12
11447,t0283,u07990,3,2024-03-28
11448,t0283,u04210,2,2024-06-07
11449,t0283,u06902,1,2024-03-17
11450,t0283,u07621,3,2024-01-07
11451,t0283,u03914,4,2023-11-03
11452,t0283,u07389,1,2024-04-14
11453,t0283,u05772,1,2024-05-30
11454,t0283,u05091,3,2024-06-15
11455,t0283,u05751,4,2024-01-21
11456,t0283,u02481,3,2024-01-06
11457,t0283,u01451,3,2023-10-27
11458,t0283,u01528,4,2024-03-18
11459,t0283,u00136,2,2023-12-08
11460,t0283,u04614,3,2024-06-14
11461,t0283,u03689,3,2024-06-15
11462,t0283,u01987,2,2023-12-21
11463,t0283,u01316,3,2024-05-20
11464,t0283,u05546,4,2024-03-04
11465,t0283,u01516,3,2023-12-29
11466,t0283,u00035,3,2024-02-04
11467,t0283,u05121,1,2024-04-14
11468,t0283,u05064,4,2023-11-02
11469,t0283,u03103,3,2024-05-07
11470,t0283,u05320,4,2023-10-31
11471,t0284,u02726,4,2021-06-14
11472,t0284,u04353,5,2020-08-23
11473,t0284,u02886,4,2020-02-27
11474,t0284,u06648,3,2022-11-08
11475,t0284,u00204,4,2022-03-14
11476,t0284,u05367,5,2020-02-02
11477,t0284,u04327,4,2022-05-17
11478,t0284,u03791,5,2018-12-27
11479,t0284,u04076,2,2024-02-20
11480,t0284,u04559,5,2021-08-17
11481,t0284,u00391,4,2020-03-14
11482,t0284,u07180,4,2017-01-10
11483,t0284,u01369,4,2023-07-29
11484,t0284,u04498,4,2024-04-01
11485,t0284,u03809,4,2017-09-08
11486,t0285,u05510,3,2022-03-11
11487,t0285,u04474,4,2022-07-03
11488,t0285,u06632,5,2022-04-22
11489,t0285,u00212,5,2024-03-09
11490,t0285,u02223,4,2021-05-09
11491,t0285,u04459,5,2021-07-12
11492,t0285,u00907,4,2023-07-30
11493,t0285,u07485,5,2023-04-22
11494,t0285,u05446,4,2021-06-14
11495,t0285,u05337,5,2021-11-06
11496,t0285,u05810,4,2022-08-23
11497,t0285,u07263,5,2023-01-03
11498,t0285,u04662,4,2021-04-21
11499,t0285,u05438,4,2024-01-15
11500,t0285,u04133,4,2023-12-15
11501,t0285,u04642,5,2021-10-11
11502,t0285,u03668,5,2021-10-24
11503,t0285,u03601,5,2021-12-25
11504,t0285,u01266,5,2020-08-13
11505,t0285,u03194,4,2020-12-03
11506,t0285,u05600,5,2023-07-19
11507,t0285,u07231,5,2022-07-11
11508,t0285,u04616,4,2020-08-26
11509,t0285,u05653,5,2023-08-29
11510,t0285,u01858,5,2024-05-20
11511,t0285,u04577,5,2022-05-20
11512,t0285,u04908,4,2021-05-16
11513,t0285,u01988,4,2023-04-17
11514,t0285,u00267,5,2021-04-26
11515,t0285,u07420,5,2020-10-21
11516,t0285,u02860,5,2022-01-04
11517,t0285,u04264,5,2022-11-25
11518,t0285,u01468,5,2021-04-10
11519,t0285,u05640,5,2021-12-09
11520,t0285,u03734,4,2020-08-28
11521,t0285,u02600,5,2023-12-03
11522,t0285,u06672,5,2023-07-28
11523,t0285,u02957,5,2021-02-16
11524,t0285,u01387,5,2023-11-17
11525,t0285,u00795,3,2020-02-20
11526,t0286,u02697,5,2020-12-27
11527,t0286,u07405,5,2020-12-29
11528,t0286,u02913,5,2023-07-10
11529,t0286,u00064,5,2020-10-05
11530,t0286,u05694,4,2020-11-02
11531,t0286,u03458,4,2023-07-03
11532,t0286,u00971,4,2023-02-01
11533,t0286,u01780,5,2023-10-15
11534,t0286,u02814,4,2022-11-02
11535,t0286,u03548,5,2023-09-05
11536,t0286,u04381,5,2023-01-23
11537,t0286,u06245,5,2022-04-21
11538,t0286,u01651,5,2021-10-10
11539,t0286,u00917,5,2023-01-27
11540,t0286,u04638,5,2020-09-02
11541,t0287,u04472,3,2016-11-07
11542,t0287,u02638,4,2017-12-05
11543,t0287,u00757,4,2020-09-06
11544,t0287,u01680,4,2018-06-21
11545,t0287,u03901,4,2023-06-04
11546,t0287,u02701,5,2020-08-28
11547,t0287,u00997,4,2021-08-04
11548,t0287,u06763,5,2021-09-20
11549,t0287,u07128,5,2019-05-03
11550,t0287,u06899,4,2017-08-02
11551,t0287,u05105,5,2021-12-07
11552,t0287,u06115,4,2016-09-20
11553,t0287,u05507,5,2020-07-31
11554,t0287,u03972,4,2020-03-01
11555,t0287,u01048,4,2018-11-26
11556,t0287,u07950,5,2019-12-07
11557,t0287,u02572,5,2020-11-05
11558,t0287,u06274,4,2020-06-03
11559,t0287,u06026,5,2023-05-11
11560,t0287,u02236,4,2017-05-05
11561,t0287,u04570,5,2020-08-14
11562,t0287,u02618,5,2021-03-15
11563,t0287,u03741,5,2021-09-15
11564,t0287,u04571,4,2020-12-14
11565,t0287,u05787,3,2017-11-25
11566,t0287,u03901,4,2016-11-08
11567,t0287,u07479,5,2016-11-27
11568,t0287,u01204,5,2016-09-18
11569,t0287,u01699,4,2020-05-20
11570,t0287,u05183,3,2017-12-16
11571,t0287,u02952,5,2019-09-11
11572,t0287,u03215,3,2021-01-24
11573,t0287,u03846,4,2021-03-27
11574,t0287,u02192,5,2021-04-13
11575,t0287,u04667,4,2016-06-28
11576,t0287,u07482,5,2021-05-01
11577,t0287,u05454,5,2024-01-12
11578,t0287,u07835,4,2019-09-13
11579,t0287,u04314,5,2021-12-21
11580,t0287,u07169,5,2018-12-31
11581,t0287,u01020,4,2018-01-07
11582,t0287,u06932,4,2018-05-20
11583,t0287,u06516,5,2017-06-09
11584,t0287,u04011,5,2018-01-19
11585,t0287,u05057,5,2018-05-07
11586,t0287,u04355,4,2023-06-24
11587,t0287,u06343,4,2022-05-03
